"roomid","timestr","dtype","category","tag","current"
"聊白洼机房","2024-07-08-08","HOUR","POINT","A1","24.342"
"聊白洼机房","2024-07-08-08","HOUR","POINT","A2","114.11"
"聊白洼机房","2024-07-08-08","HOUR","POINT","B1","52.6051"
"聊白洼机房","2024-07-08-08","HOUR","POINT","B2","44.4125"
"聊白洼机房","2024-07-08-08","HOUR","POINT","C1","38.3464"
"聊白洼机房","2024-07-08-08","HOUR","POINT","D1","44.5034"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","BUSINESS","17.0925"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","DEVICE","82.8498"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","LEASE","24.342"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","PRODUCT","97.0176"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","PUE","1.17101"
"聊白洼机房","2024-07-08-08","HOUR","VECTOR","TOTAL","138.452"
"聊白洼机房","2024-07-08-09","HOUR","POINT","A1","24.9295"
"聊白洼机房","2024-07-08-09","HOUR","POINT","A2","120.206"
"聊白洼机房","2024-07-08-09","HOUR","POINT","B1","54.1471"
"聊白洼机房","2024-07-08-09","HOUR","POINT","B2","46.7397"
"聊白洼机房","2024-07-08-09","HOUR","POINT","C1","38.0502"
"聊白洼机房","2024-07-08-09","HOUR","POINT","D1","44.5939"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","BUSINESS","19.3193"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","DEVICE","82.6441"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","LEASE","24.9295"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","PRODUCT","100.887"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","PUE","1.22074"
"聊白洼机房","2024-07-08-09","HOUR","VECTOR","TOTAL","145.136"
"聊白洼机房","2024-07-08-10","HOUR","POINT","A1","24.9234"
"聊白洼机房","2024-07-08-10","HOUR","POINT","A2","125.625"
"聊白洼机房","2024-07-08-10","HOUR","POINT","B1","54.839"
"聊白洼机房","2024-07-08-10","HOUR","POINT","B2","47.5092"
"聊白洼机房","2024-07-08-10","HOUR","POINT","C1","39.1366"
"聊白洼机房","2024-07-08-10","HOUR","POINT","D1","44.8437"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","BUSINESS","23.2769"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","DEVICE","83.9803"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","LEASE","24.9234"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","PRODUCT","102.348"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","PUE","1.21872"
"聊白洼机房","2024-07-08-10","HOUR","VECTOR","TOTAL","150.548"
"聊白洼机房","2024-07-08-11","HOUR","POINT","A1","25.1634"
"聊白洼机房","2024-07-08-11","HOUR","POINT","A2","130.4"
"聊白洼机房","2024-07-08-11","HOUR","POINT","B1","53.8892"
"聊白洼机房","2024-07-08-11","HOUR","POINT","B2","47.5912"
"聊白洼机房","2024-07-08-11","HOUR","POINT","C1","38.4603"
"聊白洼机房","2024-07-08-11","HOUR","POINT","D1","44.7437"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","BUSINESS","28.92"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","DEVICE","83.2041"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","LEASE","25.1634"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","PRODUCT","101.48"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","PUE","1.21966"
"聊白洼机房","2024-07-08-11","HOUR","VECTOR","TOTAL","155.564"
"聊白洼机房","2024-07-08-12","HOUR","POINT","A1","26.2892"
"聊白洼机房","2024-07-08-12","HOUR","POINT","A2","151.631"
"聊白洼机房","2024-07-08-12","HOUR","POINT","B1","53.4641"
"聊白洼机房","2024-07-08-12","HOUR","POINT","B2","47.3108"
"聊白洼机房","2024-07-08-12","HOUR","POINT","C1","38.198"
"聊白洼机房","2024-07-08-12","HOUR","POINT","D1","44.8386"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","BUSINESS","50.8563"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","DEVICE","83.0366"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","LEASE","26.2892"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","PRODUCT","100.775"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","PUE","1.21362"
"聊白洼机房","2024-07-08-12","HOUR","VECTOR","TOTAL","177.92"
"聊白洼机房","2024-07-08-13","HOUR","POINT","A1","26.1349"
"聊白洼机房","2024-07-08-13","HOUR","POINT","A2","149.659"
"聊白洼机房","2024-07-08-13","HOUR","POINT","B1","54.3186"
"聊白洼机房","2024-07-08-13","HOUR","POINT","B2","49.1475"
"聊白洼机房","2024-07-08-13","HOUR","POINT","C1","38.5732"
"聊白洼机房","2024-07-08-13","HOUR","POINT","D1","44.2505"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","BUSINESS","46.1932"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","DEVICE","82.8237"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","LEASE","26.1349"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","PRODUCT","103.466"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","PUE","1.24923"
"聊白洼机房","2024-07-08-13","HOUR","VECTOR","TOTAL","175.794"
"聊白洼机房","2024-07-08-14","HOUR","POINT","A1","24.8193"
"聊白洼机房","2024-07-08-14","HOUR","POINT","A2","139.312"
"聊白洼机房","2024-07-08-14","HOUR","POINT","B1","53.5105"
"聊白洼机房","2024-07-08-14","HOUR","POINT","B2","46.6946"
"聊白洼机房","2024-07-08-14","HOUR","POINT","C1","37.7122"
"聊白洼机房","2024-07-08-14","HOUR","POINT","D1","43.9234"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","BUSINESS","39.1071"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","DEVICE","81.6356"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","LEASE","24.8193"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","PRODUCT","100.205"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","PUE","1.22747"
"聊白洼机房","2024-07-08-14","HOUR","VECTOR","TOTAL","164.132"
"聊白洼机房","2024-07-08-15","HOUR","POINT","A1","24.4451"
"聊白洼机房","2024-07-08-15","HOUR","POINT","A2","127.145"
"聊白洼机房","2024-07-08-15","HOUR","POINT","B1","52.4817"
"聊白洼机房","2024-07-08-15","HOUR","POINT","B2","43.8292"
"聊白洼机房","2024-07-08-15","HOUR","POINT","C1","37.4003"
"聊白洼机房","2024-07-08-15","HOUR","POINT","D1","43.8397"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","BUSINESS","30.8339"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","DEVICE","81.24"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","LEASE","24.4451"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","PRODUCT","96.3108"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","PUE","1.18551"
"聊白洼机房","2024-07-08-15","HOUR","VECTOR","TOTAL","151.59"
"聊白洼机房","2024-07-08-16","HOUR","POINT","A1","24.321"
"聊白洼机房","2024-07-08-16","HOUR","POINT","A2","132.423"
"聊白洼机房","2024-07-08-16","HOUR","POINT","B1","53.581"
"聊白洼机房","2024-07-08-16","HOUR","POINT","B2","47.3919"
"聊白洼机房","2024-07-08-16","HOUR","POINT","C1","37.7586"
"聊白洼机房","2024-07-08-16","HOUR","POINT","D1","44.1973"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","BUSINESS","31.4502"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","DEVICE","81.9559"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","LEASE","24.321"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","PRODUCT","100.973"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","PUE","1.23204"
"聊白洼机房","2024-07-08-16","HOUR","VECTOR","TOTAL","156.744"
"聊白洼机房","2024-07-08-17","HOUR","POINT","A1","24.1708"
"聊白洼机房","2024-07-08-17","HOUR","POINT","A2","129.799"
"聊白洼机房","2024-07-08-17","HOUR","POINT","B1","53.3644"
"聊白洼机房","2024-07-08-17","HOUR","POINT","B2","46.1749"
"聊白洼机房","2024-07-08-17","HOUR","POINT","C1","38.0654"
"聊白洼机房","2024-07-08-17","HOUR","POINT","D1","43.8963"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","BUSINESS","30.2597"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","DEVICE","81.9617"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","LEASE","24.1708"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","PRODUCT","99.5393"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","PUE","1.21446"
"聊白洼机房","2024-07-08-17","HOUR","VECTOR","TOTAL","153.97"
"聊白洼机房","2024-07-08-18","HOUR","POINT","A1","24.3871"
"聊白洼机房","2024-07-08-18","HOUR","POINT","A2","124.281"
"聊白洼机房","2024-07-08-18","HOUR","POINT","B1","52.2963"
"聊白洼机房","2024-07-08-18","HOUR","POINT","B2","44.779"
"聊白洼机房","2024-07-08-18","HOUR","POINT","C1","37.9919"
"聊白洼机房","2024-07-08-18","HOUR","POINT","D1","44.0129"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","BUSINESS","27.2061"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","DEVICE","82.0047"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","LEASE","24.3871"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","PRODUCT","97.0753"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","PUE","1.18378"
"聊白洼机房","2024-07-08-18","HOUR","VECTOR","TOTAL","148.668"
"聊白洼机房","2024-07-08-19","HOUR","POINT","A1","23.8264"
"聊白洼机房","2024-07-08-19","HOUR","POINT","A2","117.189"
"聊白洼机房","2024-07-08-19","HOUR","POINT","B1","51.8278"
"聊白洼机房","2024-07-08-19","HOUR","POINT","B2","44.5953"
"聊白洼机房","2024-07-08-19","HOUR","POINT","C1","37.8193"
"聊白洼机房","2024-07-08-19","HOUR","POINT","D1","43.4444"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","BUSINESS","20.7658"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","DEVICE","81.2637"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","LEASE","23.8264"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","PRODUCT","96.423"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","PUE","1.18654"
"聊白洼机房","2024-07-08-19","HOUR","VECTOR","TOTAL","141.015"
"聊白洼机房","2024-07-08-20","HOUR","POINT","A1","24.2678"
"聊白洼机房","2024-07-08-20","HOUR","POINT","A2","104.983"
"聊白洼机房","2024-07-08-20","HOUR","POINT","B1","51.8681"
"聊白洼机房","2024-07-08-20","HOUR","POINT","B2","43.9705"
"聊白洼机房","2024-07-08-20","HOUR","POINT","C1","38.7041"
"聊白洼机房","2024-07-08-20","HOUR","POINT","D1","43.6831"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","BUSINESS","9.14475"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","DEVICE","82.3871"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","LEASE","24.2678"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","PRODUCT","95.8386"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","PUE","1.16327"
"聊白洼机房","2024-07-08-20","HOUR","VECTOR","TOTAL","129.251"
"聊白洼机房","2024-07-08-21","HOUR","POINT","A1","23.8186"
"聊白洼机房","2024-07-08-21","HOUR","POINT","A2","110.109"
"聊白洼机房","2024-07-08-21","HOUR","POINT","B1","52.222"
"聊白洼机房","2024-07-08-21","HOUR","POINT","B2","47.6827"
"聊白洼机房","2024-07-08-21","HOUR","POINT","C1","38.1268"
"聊白洼机房","2024-07-08-21","HOUR","POINT","D1","44.1803"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","BUSINESS","10.2044"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","DEVICE","82.3071"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","LEASE","23.8186"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","PRODUCT","99.9047"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","PUE","1.2138"
"聊白洼机房","2024-07-08-21","HOUR","VECTOR","TOTAL","133.928"
"聊白洼机房","2024-07-08-22","HOUR","POINT","A1","23.9803"
"聊白洼机房","2024-07-08-22","HOUR","POINT","A2","110.011"
"聊白洼机房","2024-07-08-22","HOUR","POINT","B1","52.3736"
"聊白洼机房","2024-07-08-22","HOUR","POINT","B2","47.4071"
"聊白洼机房","2024-07-08-22","HOUR","POINT","C1","38.6953"
"聊白洼机房","2024-07-08-22","HOUR","POINT","D1","44.2149"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","BUSINESS","10.2298"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","DEVICE","82.9102"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","LEASE","23.9803"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","PRODUCT","99.7807"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","PUE","1.20348"
"聊白洼机房","2024-07-08-22","HOUR","VECTOR","TOTAL","133.991"
"聊白洼机房","2024-07-08-23","HOUR","POINT","A1","22.882"
"聊白洼机房","2024-07-08-23","HOUR","POINT","A2","103.714"
"聊白洼机房","2024-07-08-23","HOUR","POINT","B1","51.4603"
"聊白洼机房","2024-07-08-23","HOUR","POINT","B2","43.3312"
"聊白洼机房","2024-07-08-23","HOUR","POINT","C1","37.5563"
"聊白洼机房","2024-07-08-23","HOUR","POINT","D1","43.5678"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","BUSINESS","8.92271"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","DEVICE","81.1241"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","LEASE","22.882"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","PRODUCT","94.7915"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","PUE","1.16848"
"聊白洼机房","2024-07-08-23","HOUR","VECTOR","TOTAL","126.596"
"聊白洼机房","2024-07-09","DAY","VECTOR","BUSINESS","21.9563"
"聊白洼机房","2024-07-09","DAY","VECTOR","DEVICE","79.5042"
"聊白洼机房","2024-07-09","DAY","VECTOR","LEASE","23.553"
"聊白洼机房","2024-07-09","DAY","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09","DAY","VECTOR","PRODUCT","97.1495"
"聊白洼机房","2024-07-09","DAY","VECTOR","PUE","1.22194"
"聊白洼机房","2024-07-09","DAY","VECTOR","TOTAL","142.659"
"聊白洼机房","2024-07-09-00","HOUR","POINT","A1","20.5946"
"聊白洼机房","2024-07-09-00","HOUR","POINT","A2","102.26"
"聊白洼机房","2024-07-09-00","HOUR","POINT","B1","50.8986"
"聊白洼机房","2024-07-09-00","HOUR","POINT","B2","42.3186"
"聊白洼机房","2024-07-09-00","HOUR","POINT","C1","35.938"
"聊白洼机房","2024-07-09-00","HOUR","POINT","D1","42.9702"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","BUSINESS","9.04271"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","DEVICE","78.9081"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","LEASE","20.5946"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","PRODUCT","93.2173"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","PUE","1.18134"
"聊白洼机房","2024-07-09-00","HOUR","VECTOR","TOTAL","122.855"
"聊白洼机房","2024-07-09-01","HOUR","POINT","A1","19.7559"
"聊白洼机房","2024-07-09-01","HOUR","POINT","A2","94.2814"
"聊白洼机房","2024-07-09-01","HOUR","POINT","B1","44.4756"
"聊白洼机房","2024-07-09-01","HOUR","POINT","B2","41.6956"
"聊白洼机房","2024-07-09-01","HOUR","POINT","C1","35.4014"
"聊白洼机房","2024-07-09-01","HOUR","POINT","D1","36.2902"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","BUSINESS","8.11017"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","DEVICE","71.6915"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","LEASE","19.7559"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","PRODUCT","86.1712"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","PUE","1.20197"
"聊白洼机房","2024-07-09-01","HOUR","VECTOR","TOTAL","114.037"
"聊白洼机房","2024-07-09-02","HOUR","POINT","A1","19.6976"
"聊白洼机房","2024-07-09-02","HOUR","POINT","A2","94.42"
"聊白洼机房","2024-07-09-02","HOUR","POINT","B1","42.4969"
"聊白洼机房","2024-07-09-02","HOUR","POINT","B2","42.6451"
"聊白洼机房","2024-07-09-02","HOUR","POINT","C1","34.8071"
"聊白洼机房","2024-07-09-02","HOUR","POINT","D1","34.3075"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","BUSINESS","9.27797"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","DEVICE","69.1146"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","LEASE","19.6976"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","PRODUCT","85.142"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","PUE","1.2319"
"聊白洼机房","2024-07-09-02","HOUR","VECTOR","TOTAL","114.118"
"聊白洼机房","2024-07-09-03","HOUR","POINT","A1","19.7095"
"聊白洼机房","2024-07-09-03","HOUR","POINT","A2","91.0278"
"聊白洼机房","2024-07-09-03","HOUR","POINT","B1","42.4502"
"聊白洼机房","2024-07-09-03","HOUR","POINT","B2","40.3"
"聊白洼机房","2024-07-09-03","HOUR","POINT","C1","34.1542"
"聊白洼机房","2024-07-09-03","HOUR","POINT","D1","34.3319"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","BUSINESS","8.27763"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","DEVICE","68.4861"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","LEASE","19.7095"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","PRODUCT","82.7502"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","PUE","1.20828"
"聊白洼机房","2024-07-09-03","HOUR","VECTOR","TOTAL","110.737"
"聊白洼机房","2024-07-09-04","HOUR","POINT","A1","19.5197"
"聊白洼机房","2024-07-09-04","HOUR","POINT","A2","93.4888"
"聊白洼机房","2024-07-09-04","HOUR","POINT","B1","42.4424"
"聊白洼机房","2024-07-09-04","HOUR","POINT","B2","42.5515"
"聊白洼机房","2024-07-09-04","HOUR","POINT","C1","34.4308"
"聊白洼机房","2024-07-09-04","HOUR","POINT","D1","34.5847"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","BUSINESS","8.49492"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","DEVICE","69.0156"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","LEASE","19.5197"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","PRODUCT","84.9939"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","PUE","1.23152"
"聊白洼机房","2024-07-09-04","HOUR","VECTOR","TOTAL","113.008"
"聊白洼机房","2024-07-09-05","HOUR","POINT","A1","19.6237"
"聊白洼机房","2024-07-09-05","HOUR","POINT","A2","98.7732"
"聊白洼机房","2024-07-09-05","HOUR","POINT","B1","49.4597"
"聊白洼机房","2024-07-09-05","HOUR","POINT","B2","40.5129"
"聊白洼机房","2024-07-09-05","HOUR","POINT","C1","34.9339"
"聊白洼机房","2024-07-09-05","HOUR","POINT","D1","41.3986"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","BUSINESS","8.80068"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","DEVICE","76.3325"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","LEASE","19.6237"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","PRODUCT","89.9725"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","PUE","1.17869"
"聊白洼机房","2024-07-09-05","HOUR","VECTOR","TOTAL","118.397"
"聊白洼机房","2024-07-09-06","HOUR","POINT","A1","22.179"
"聊白洼机房","2024-07-09-06","HOUR","POINT","A2","102.943"
"聊白洼机房","2024-07-09-06","HOUR","POINT","B1","50.7603"
"聊白洼机房","2024-07-09-06","HOUR","POINT","B2","42.9698"
"聊白洼机房","2024-07-09-06","HOUR","POINT","C1","36.3814"
"聊白洼机房","2024-07-09-06","HOUR","POINT","D1","42.6397"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","BUSINESS","9.21322"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","DEVICE","79.021"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","LEASE","22.179"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","PRODUCT","93.7302"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","PUE","1.18614"
"聊白洼机房","2024-07-09-06","HOUR","VECTOR","TOTAL","125.122"
"聊白洼机房","2024-07-09-07","HOUR","POINT","A1","23.8261"
"聊白洼机房","2024-07-09-07","HOUR","POINT","A2","107.025"
"聊白洼机房","2024-07-09-07","HOUR","POINT","B1","51.6651"
"聊白洼机房","2024-07-09-07","HOUR","POINT","B2","45.7363"
"聊白洼机房","2024-07-09-07","HOUR","POINT","C1","37.0447"
"聊白洼机房","2024-07-09-07","HOUR","POINT","D1","43.6061"
"聊白洼机房","2024-07-09-07","HOUR","VECTOR","BUSINESS","9.62373"
"聊白洼机房","2024-07-09-07","HOUR","VECTOR","DEVICE","80.6508"
"聊白洼机房","2024-07-09-07","HOUR","VECTOR","LEASE","23.8261"
"聊白洼机房","2024-07-09-07","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-09-07","HOUR","VECTOR","PRODUCT","97.4014"
